id_student,risk_level,risk_probability,alert_reasons,total_clicks,active_days_ratio,completed_first_assessment,first_assessment_score,gender,age_band,highest_education
628053,Critical,0.8555161603518517,Very low activity: only 21 clicks in first 2 weeks; Has not completed first assessment,0.0,0.0,0,,M,0-35,HE Qualification
552824,Critical,0.8554618161901247,Very low activity: only 0 clicks in first 2 weeks; Poor engagement: active only 0 days out of 14; Inactive recently: last activity 14 days ago; Repeat student: 1 previous attempt(s),30.0,0.1428571428571428,0,,M,0-35,Lower Than A Level
404239,Critical,0.8554101007515902,Very low activity: only 4 clicks in first 2 weeks; Poor engagement: active only 1 days out of 14; Inactive recently: last activity 10 days ago; Has not completed first assessment; Lower educational background may need additional support,9.0,0.1428571428571428,0,,M,0-35,A Level or Equivalent
404239,Critical,0.8554101007515902,Very low activity: only 0 clicks in first 2 weeks; Poor engagement: active only 0 days out of 14; Inactive recently: last activity 14 days ago; Has not completed first assessment; Lower educational background may need additional support,17.0,0.2142857142857142,0,,M,0-35,A Level or Equivalent
516728,Critical,0.8553897194012414,Low activity: 68 clicks (median is 132); Has not completed first assessment; Lower educational background may need additional support,1.0,0.0714285714285714,0,,M,0-35,Lower Than A Level
443055,Critical,0.8553229098855508,Very low activity: only 9 clicks in first 2 weeks; Poor engagement: active only 2 days out of 14; Low score on first assessment: 48/100; Lower educational background may need additional support,259.0,0.9285714285714286,0,,F,0-35,Lower Than A Level
586111,Critical,0.8552918542192007,Very low activity: only 49 clicks in first 2 weeks; Low score on first assessment: 46/100; Lower educational background may need additional support,0.0,0.0,0,,F,0-35,Lower Than A Level
634932,Critical,0.8552794729101848,Low activity: 73 clicks (median is 132); Has not completed first assessment; Lower educational background may need additional support,3.0,0.0714285714285714,0,,F,35-55,Lower Than A Level
261042,Critical,0.8552494482787694,Has not completed first assessment,0.0,0.0,0,,M,0-35,Lower Than A Level
261042,Critical,0.8552494482787694,Very low activity: only 0 clicks in first 2 weeks; Poor engagement: active only 0 days out of 14; Inactive recently: last activity 14 days ago; Has not completed first assessment; Lower educational background may need additional support,0.0,0.0,0,,M,0-35,Lower Than A Level
482445,Critical,0.8551567461782996,Low activity: 75 clicks (median is 132); Poor engagement: active only 1 days out of 14; Inactive recently: last activity 23 days ago; Has not completed first assessment,43.0,0.1428571428571428,0,,M,0-35,HE Qualification
228743,Critical,0.8551066668883125,Very low activity: only 7 clicks in first 2 weeks; Poor engagement: active only 2 days out of 14; Inactive recently: last activity 10 days ago; Has not completed first assessment; Lower educational background may need additional support,0.0,0.0,0,,M,35-55,Lower Than A Level
621384,Critical,0.8550165618051082,Very low activity: only 0 clicks in first 2 weeks; Poor engagement: active only 0 days out of 14; Inactive recently: last activity 14 days ago; Has not completed first assessment,31.0,0.3571428571428571,0,,M,0-35,Lower Than A Level
2465186,Critical,0.8548844050771143,Very low activity: only 0 clicks in first 2 weeks; Poor engagement: active only 0 days out of 14; Inactive recently: last activity 14 days ago; Low score on first assessment: 40/100; Lower educational background may need additional support,137.0,0.6428571428571429,0,,M,35-55,HE Qualification
541260,Critical,0.8544896328386191,Very low activity: only 14 clicks in first 2 weeks; Poor engagement: active only 2 days out of 14; Low score on first assessment: 55/100; Lower educational background may need additional support,23.0,0.1428571428571428,0,,M,0-35,A Level or Equivalent
613417,Critical,0.8544166346144199,Very low activity: only 41 clicks in first 2 weeks; Low score on first assessment: 56/100; Lower educational background may need additional support,38.0,0.2142857142857142,0,,M,0-35,Lower Than A Level
613417,Critical,0.8544166346144199,Very low activity: only 6 clicks in first 2 weeks; Poor engagement: active only 1 days out of 14; Inactive recently: last activity 18 days ago; Has not completed first assessment; Lower educational background may need additional support,31.0,0.2857142857142857,0,,M,0-35,Lower Than A Level
619284,Critical,0.8544045231985651,Very low activity: only 38 clicks in first 2 weeks; Poor engagement: active only 1 days out of 14; Inactive recently: last activity 12 days ago; Has not completed first assessment,32.0,0.1428571428571428,0,,M,0-35,Lower Than A Level
491232,Critical,0.8543636996306552,Low activity: 88 clicks (median is 132); Failed first assessment: score 20/100; Lower educational background may need additional support,7.0,0.3571428571428571,0,,M,0-35,Lower Than A Level
511271,Critical,0.8543020941702762,Very low activity: only 29 clicks in first 2 weeks; Low score on first assessment: 57/100; Lower educational background may need additional support,1.0,0.0714285714285714,0,,F,0-35,Lower Than A Level
618534,Critical,0.8542504061770171,Very low activity: only 6 clicks in first 2 weeks; Poor engagement: active only 1 days out of 14; Inactive recently: last activity 13 days ago; Has not completed first assessment; Lower educational background may need additional support,0.0,0.0,0,,F,0-35,Lower Than A Level
537926,Critical,0.8541703081965608,Very low activity: only 0 clicks in first 2 weeks; Poor engagement: active only 0 days out of 14; Inactive recently: last activity 14 days ago; Has not completed first assessment; Lower educational background may need additional support,174.0,1.0,0,,M,0-35,A Level or Equivalent
576350,Critical,0.8541181414479524,Very low activity: only 0 clicks in first 2 weeks; Poor engagement: active only 0 days out of 14; Inactive recently: last activity 14 days ago; Has not completed first assessment; Lower educational background may need additional support,96.0,0.2857142857142857,0,,F,0-35,Lower Than A Level
621401,Critical,0.8540442959660298,Very low activity: only 8 clicks in first 2 weeks; Poor engagement: active only 1 days out of 14; Inactive recently: last activity 12 days ago; Has not completed first assessment; Lower educational background may need additional support,6.0,0.0714285714285714,0,,M,0-35,A Level or Equivalent
621401,Critical,0.8540442959660298,Very low activity: only 32 clicks in first 2 weeks; Inactive recently: last activity 10 days ago; Low score on first assessment: 42/100; Lower educational background may need additional support,49.0,0.2857142857142857,0,,M,0-35,A Level or Equivalent
270399,Critical,0.853864827432616,Very low activity: only 18 clicks in first 2 weeks; Has not completed first assessment; Lower educational background may need additional support,22.0,0.2857142857142857,0,,F,0-35,Lower Than A Level
393150,Critical,0.8538523973392869,Very low activity: only 40 clicks in first 2 weeks; Poor engagement: active only 2 days out of 14; Has not completed first assessment,2.0,0.1428571428571428,0,,M,0-35,A Level or Equivalent
628929,Critical,0.8536585694355135,Low activity: 51 clicks (median is 132); Poor engagement: active only 2 days out of 14; Has not completed first assessment; Lower educational background may need additional support,9.0,0.0714285714285714,0,,F,0-35,A Level or Equivalent
619107,Critical,0.8535086513732274,Very low activity: only 6 clicks in first 2 weeks; Poor engagement: active only 1 days out of 14; Inactive recently: last activity 10 days ago; Has not completed first assessment,0.0,0.0,0,,F,0-35,Lower Than A Level
577304,Critical,0.8534471246546576,Very low activity: only 48 clicks in first 2 weeks; Has not completed first assessment; Lower educational background may need additional support,114.0,0.0714285714285714,0,,F,35-55,Lower Than A Level
626096,Critical,0.8534124907984104,Very low activity: only 12 clicks in first 2 weeks; Poor engagement: active only 1 days out of 14; Low score on first assessment: 48/100,12.0,0.0714285714285714,0,,F,0-35,Lower Than A Level
559826,Critical,0.8534025424049585,Low activity: 69 clicks (median is 132); Low score on first assessment: 40/100,228.0,0.7142857142857143,0,,M,0-35,A Level or Equivalent
532988,Critical,0.8533987459833099,Low activity: 64 clicks (median is 132); Has not completed first assessment,12.0,0.1428571428571428,0,47.0,M,0-35,A Level or Equivalent
532988,Critical,0.8533987459833099,Very low activity: only 0 clicks in first 2 weeks; Poor engagement: active only 0 days out of 14; Inactive recently: last activity 14 days ago; Has not completed first assessment; Lower educational background may need additional support,0.0,0.0,0,,M,0-35,A Level or Equivalent
627094,Critical,0.8532921103311037,Very low activity: only 1 clicks in first 2 weeks; Poor engagement: active only 1 days out of 14; Has not completed first assessment; Lower educational background may need additional support,51.0,0.1428571428571428,0,,F,35-55,No Formal quals
617945,Critical,0.8531789228364344,Very low activity: only 8 clicks in first 2 weeks; Poor engagement: active only 1 days out of 14; Inactive recently: last activity 13 days ago; Has not completed first assessment; Lower educational background may need additional support,13.0,0.2142857142857142,0,,M,0-35,A Level or Equivalent
495786,Critical,0.85309864327173,Very low activity: only 8 clicks in first 2 weeks; Poor engagement: active only 2 days out of 14; Inactive recently: last activity 19 days ago; Has not completed first assessment; Lower educational background may need additional support,55.0,0.2857142857142857,0,,M,0-35,HE Qualification
617346,Critical,0.853081178750814,Inactive recently: last activity 10 days ago; Low score on first assessment: 40/100; Lower educational background may need additional support,55.0,0.2857142857142857,0,,F,0-35,Lower Than A Level
483411,Critical,0.8530482387696322,Very low activity: only 13 clicks in first 2 weeks; Poor engagement: active only 1 days out of 14; Has not completed first assessment,41.0,0.1428571428571428,0,83.0,F,0-35,Lower Than A Level
483411,Critical,0.8530482387696322,Low score on first assessment: 40/100; Lower educational background may need additional support,0.0,0.0,0,,F,0-35,Lower Than A Level
574580,Critical,0.8530064609018613,Very low activity: only 16 clicks in first 2 weeks; Inactive recently: last activity 17 days ago; Has not completed first assessment; Lower educational background may need additional support,48.0,0.2142857142857142,0,,F,0-35,Lower Than A Level
574580,Critical,0.8530064609018613,Very low activity: only 25 clicks in first 2 weeks; Low score on first assessment: 46/100; Lower educational background may need additional support,28.0,0.2857142857142857,0,,F,0-35,Lower Than A Level
547100,Critical,0.8526081432232608,Very low activity: only 6 clicks in first 2 weeks; Poor engagement: active only 1 days out of 14; Inactive recently: last activity 16 days ago; Has not completed first assessment,0.0,0.0,0,,M,0-35,Lower Than A Level
404239,Critical,0.852254099179679,Very low activity: only 3 clicks in first 2 weeks; Poor engagement: active only 1 days out of 14; Inactive recently: last activity 23 days ago; Has not completed first assessment; Lower educational background may need additional support,9.0,0.1428571428571428,0,,M,0-35,A Level or Equivalent
404239,Critical,0.852254099179679,Very low activity: only 0 clicks in first 2 weeks; Poor engagement: active only 0 days out of 14; Inactive recently: last activity 14 days ago; Has not completed first assessment,17.0,0.2142857142857142,0,,M,0-35,A Level or Equivalent
595492,Critical,0.8522487916219068,Very low activity: only 20 clicks in first 2 weeks; Poor engagement: active only 2 days out of 14; Inactive recently: last activity 9 days ago; Has not completed first assessment,46.0,0.2857142857142857,0,,M,0-35,Lower Than A Level
634054,Critical,0.8521819325195734,Very low activity: only 28 clicks in first 2 weeks; Poor engagement: active only 1 days out of 14; Inactive recently: last activity 9 days ago; Low score on first assessment: 58/100; Lower educational background may need additional support,0.0,0.0,0,,M,0-35,A Level or Equivalent
624722,Critical,0.8521566066601644,Very low activity: only 0 clicks in first 2 weeks; Poor engagement: active only 0 days out of 14; Inactive recently: last activity 14 days ago; Has not completed first assessment,0.0,0.0,0,,F,35-55,Lower Than A Level
536216,Critical,0.8521566066601644,Very low activity: only 0 clicks in first 2 weeks; Poor engagement: active only 0 days out of 14; Inactive recently: last activity 14 days ago; Has not completed first assessment,0.0,0.0,0,,F,35-55,Lower Than A Level
574057,Critical,0.8521566066601644,Very low activity: only 0 clicks in first 2 weeks; Poor engagement: active only 0 days out of 14; Inactive recently: last activity 14 days ago; Has not completed first assessment; Repeat student: 2 previous attempt(s),0.0,0.0,0,,F,35-55,Lower Than A Level
603791,Critical,0.8519982817004192,Very low activity: only 7 clicks in first 2 weeks; Poor engagement: active only 1 days out of 14; Inactive recently: last activity 11 days ago; Has not completed first assessment,17.0,0.1428571428571428,0,,M,0-35,Lower Than A Level
603791,Critical,0.8519982817004192,Very low activity: only 30 clicks in first 2 weeks; Has not completed first assessment; Lower educational background may need additional support,76.0,0.1428571428571428,0,,M,0-35,Lower Than A Level
592842,Critical,0.8519636718429263,Very low activity: only 3 clicks in first 2 weeks; Poor engagement: active only 2 days out of 14; Inactive recently: last activity 13 days ago; Repeat student: 2 previous attempt(s); Lower educational background may need additional support,24.0,0.1428571428571428,0,,M,0-35,HE Qualification
632577,Critical,0.8519519099070175,Very low activity: only 0 clicks in first 2 weeks; Poor engagement: active only 0 days out of 14; Inactive recently: last activity 14 days ago; Has not completed first assessment; Lower educational background may need additional support,0.0,0.0,0,,F,0-35,Lower Than A Level
617347,Critical,0.8519519099070175,Very low activity: only 23 clicks in first 2 weeks; Inactive recently: last activity 10 days ago; Has not completed first assessment; Repeat student: 1 previous attempt(s); Lower educational background may need additional support,0.0,0.0,0,,F,0-35,Lower Than A Level
469284,Critical,0.8518990774560737,Low activity: 57 clicks (median is 132); Repeat student: 2 previous attempt(s),2.0,0.0714285714285714,0,,M,0-35,A Level or Equivalent
482268,Critical,0.8518638783681383,Very low activity: only 0 clicks in first 2 weeks; Poor engagement: active only 0 days out of 14; Inactive recently: last activity 14 days ago; Has not completed first assessment,2.0,0.1428571428571428,0,,M,0-35,No Formal quals
624570,Critical,0.8517580965821248,Very low activity: only 7 clicks in first 2 weeks; Poor engagement: active only 2 days out of 14; Inactive recently: last activity 12 days ago; Repeat student: 2 previous attempt(s); Lower educational background may need additional support,404.0,1.2142857142857142,0,,M,35-55,Lower Than A Level
1908526,Critical,0.8515105423522261,Very low activity: only 12 clicks in first 2 weeks; Poor engagement: active only 2 days out of 14; Repeat student: 1 previous attempt(s); Lower educational background may need additional support,0.0,0.0,0,,M,35-55,HE Qualification
1908526,Critical,0.8515105423522261,Very low activity: only 31 clicks in first 2 weeks; Low score on first assessment: 56/100; Lower educational background may need additional support,0.0,0.0,0,,M,35-55,HE Qualification
1908526,Critical,0.8515105423522261,Very low activity: only 0 clicks in first 2 weeks; Poor engagement: active only 0 days out of 14; Inactive recently: last activity 14 days ago; Has not completed first assessment; Lower educational background may need additional support,0.0,0.0,0,,M,35-55,HE Qualification
1908526,Critical,0.8515105423522261,Very low activity: only 5 clicks in first 2 weeks; Inactive recently: last activity 17 days ago; Repeat student: 4 previous attempt(s); Lower educational background may need additional support,0.0,0.0,0,,M,35-55,HE Qualification
596307,Critical,0.8514759113057913,Very low activity: only 0 clicks in first 2 weeks; Poor engagement: active only 0 days out of 14; Inactive recently: last activity 14 days ago; Has not completed first assessment; Repeat student: 1 previous attempt(s); Lower educational background may need additional support,23.0,0.0714285714285714,0,,F,0-35,Lower Than A Level
627528,Critical,0.8514172441299817,Very low activity: only 38 clicks in first 2 weeks; Low score on first assessment: 52/100; Repeat student: 1 previous attempt(s); Lower educational background may need additional support,6.0,0.0714285714285714,0,,F,0-35,A Level or Equivalent
387289,Critical,0.8514005126224509,Very low activity: only 26 clicks in first 2 weeks; Has not completed first assessment; Repeat student: 1 previous attempt(s); Lower educational background may need additional support,114.0,0.7857142857142857,0,,M,0-35,Lower Than A Level
2545413,Critical,0.8512691132663764,Very low activity: only 34 clicks in first 2 weeks; Inactive recently: last activity 9 days ago; Has not completed first assessment; Repeat student: 3 previous attempt(s); Lower educational background may need additional support,124.0,0.5714285714285714,0,,M,35-55,HE Qualification
586436,Critical,0.8511446080568236,Low activity: 74 clicks (median is 132); Has not completed first assessment,5.0,0.2142857142857142,0,,F,0-35,Lower Than A Level
529439,Critical,0.8509622164709105,Very low activity: only 0 clicks in first 2 weeks; Poor engagement: active only 0 days out of 14; Inactive recently: last activity 14 days ago; Has not completed first assessment; Lower educational background may need additional support,0.0,0.0,0,,F,0-35,Lower Than A Level
494389,Critical,0.8509032729457371,Has not completed first assessment,53.0,0.1428571428571428,0,,F,0-35,A Level or Equivalent
629918,Critical,0.8504892152174955,Low activity: 84 clicks (median is 132); Has not completed first assessment,0.0,0.0,0,,M,0-35,A Level or Equivalent
554393,Critical,0.8502358689385172,Very low activity: only 9 clicks in first 2 weeks; Poor engagement: active only 1 days out of 14; Has not completed first assessment; Lower educational background may need additional support,0.0,0.0,0,,M,35-55,A Level or Equivalent
395288,Critical,0.8500915995185648,Very low activity: only 44 clicks in first 2 weeks; Poor engagement: active only 2 days out of 14; Has not completed first assessment,26.0,0.2142857142857142,0,,F,0-35,Lower Than A Level
519589,Critical,0.8499934652940697,Very low activity: only 17 clicks in first 2 weeks; Has not completed first assessment,85.0,0.5,0,20.0,M,0-35,A Level or Equivalent
519589,Critical,0.8499934652940697,Very low activity: only 3 clicks in first 2 weeks; Poor engagement: active only 2 days out of 14; Inactive recently: last activity 14 days ago; Has not completed first assessment; Lower educational background may need additional support,5.0,0.1428571428571428,0,,M,0-35,A Level or Equivalent
521496,Critical,0.8499097384688421,Low activity: 56 clicks (median is 132); Has not completed first assessment; Lower educational background may need additional support,1.0,0.0714285714285714,0,,M,0-35,Lower Than A Level
261042,Critical,0.8498363503974374,Very low activity: only 0 clicks in first 2 weeks; Poor engagement: active only 0 days out of 14; Inactive recently: last activity 14 days ago; Has not completed first assessment; Lower educational background may need additional support,0.0,0.0,0,,M,0-35,Lower Than A Level
261042,Critical,0.8498363503974374,Very low activity: only 0 clicks in first 2 weeks; Poor engagement: active only 0 days out of 14; Inactive recently: last activity 14 days ago; Has not completed first assessment,0.0,0.0,0,,M,0-35,Lower Than A Level
613235,Critical,0.8497844540968773,Very low activity: only 2 clicks in first 2 weeks; Poor engagement: active only 2 days out of 14; Has not completed first assessment; Lower educational background may need additional support,0.0,0.0,0,,M,35-55,A Level or Equivalent
629081,Critical,0.8497542479149306,Low activity: 98 clicks (median is 132); Has not completed first assessment,129.0,0.1428571428571428,0,,M,0-35,HE Qualification
629081,Critical,0.8497542479149306,Low activity: 54 clicks (median is 132); Has not completed first assessment,42.0,0.1428571428571428,0,83.0,M,0-35,HE Qualification
2252905,Critical,0.849526728703697,Very low activity: only 4 clicks in first 2 weeks; Poor engagement: active only 1 days out of 14; Inactive recently: last activity 13 days ago; Has not completed first assessment,25.0,0.2142857142857142,0,,F,0-35,A Level or Equivalent
1626021,Critical,0.849518201177131,Very low activity: only 1 clicks in first 2 weeks; Poor engagement: active only 1 days out of 14; Has not completed first assessment,30.0,0.2857142857142857,0,,F,35-55,Lower Than A Level
544556,Critical,0.8494888445831938,Very low activity: only 0 clicks in first 2 weeks; Poor engagement: active only 0 days out of 14; Inactive recently: last activity 14 days ago; Has not completed first assessment; Lower educational background may need additional support,0.0,0.0,0,,M,35-55,Lower Than A Level
539710,Critical,0.8494427661997808,Low activity: 94 clicks (median is 132); Has not completed first assessment; Lower educational background may need additional support,21.0,0.0714285714285714,0,,F,0-35,Lower Than A Level
345455,Critical,0.849364509873207,Very low activity: only 4 clicks in first 2 weeks; Poor engagement: active only 2 days out of 14; Has not completed first assessment,0.0,0.0,0,,M,0-35,Lower Than A Level
582033,Critical,0.8493566013232068,Has not completed first assessment; Lower educational background may need additional support,0.0,0.0,0,,M,35-55,Lower Than A Level
624674,Critical,0.8492850865840611,Very low activity: only 10 clicks in first 2 weeks; Poor engagement: active only 2 days out of 14; Has not completed first assessment; Lower educational background may need additional support,0.0,0.0,0,,F,0-35,Lower Than A Level
606075,Critical,0.8492850865840611,Very low activity: only 0 clicks in first 2 weeks; Poor engagement: active only 0 days out of 14; Inactive recently: last activity 14 days ago; Has not completed first assessment; Lower educational background may need additional support,0.0,0.0,0,,F,0-35,Lower Than A Level
536050,Critical,0.8492564934922134,Has not completed first assessment,7.0,0.1428571428571428,0,,F,0-35,Lower Than A Level
471157,Critical,0.8491493493303384,Has not completed first assessment,2.0,0.0714285714285714,0,,M,35-55,Lower Than A Level
630169,Critical,0.8491323874734693,Very low activity: only 31 clicks in first 2 weeks; Inactive recently: last activity 8 days ago; Has not completed first assessment,0.0,0.0,0,,F,35-55,Lower Than A Level
2281292,Critical,0.8489382235310373,Very low activity: only 21 clicks in first 2 weeks; Inactive recently: last activity 10 days ago; Has not completed first assessment,54.0,0.2142857142857142,0,,M,35-55,A Level or Equivalent
581909,Critical,0.8488944714483784,Has not completed first assessment; Lower educational background may need additional support,84.0,0.0714285714285714,0,,M,35-55,Lower Than A Level
604723,Critical,0.8488622024806889,Has not completed first assessment; Lower educational background may need additional support,3.0,0.1428571428571428,0,,M,0-35,A Level or Equivalent
1821249,Critical,0.848670530611589,Very low activity: only 4 clicks in first 2 weeks; Inactive recently: last activity 12 days ago; Has not completed first assessment; Lower educational background may need additional support,15.0,0.0714285714285714,0,,M,35-55,Lower Than A Level
543446,Critical,0.848241573401921,Very low activity: only 25 clicks in first 2 weeks; Poor engagement: active only 2 days out of 14; Inactive recently: last activity 10 days ago; Has not completed first assessment; Lower educational background may need additional support,12.0,0.0714285714285714,0,,M,0-35,Lower Than A Level
229499,Critical,0.8480375074516424,Very low activity: only 26 clicks in first 2 weeks; Has not completed first assessment,0.0,0.0,0,,M,0-35,A Level or Equivalent
229499,Critical,0.8480375074516424,Very low activity: only 2 clicks in first 2 weeks; Poor engagement: active only 1 days out of 14; Inactive recently: last activity 22 days ago; Has not completed first assessment,14.0,0.0714285714285714,0,,M,0-35,A Level or Equivalent
552228,Critical,0.8477720647414058,Has not completed first assessment; Lower educational background may need additional support,0.0,0.0,0,,M,35-55,Lower Than A Level
352009,Critical,0.8477354083025623,Has not completed first assessment,16.0,0.3571428571428571,0,,M,35-55,HE Qualification
591132,Critical,0.8476657623745998,Low activity: 68 clicks (median is 132); Has not completed first assessment; Lower educational background may need additional support,41.0,0.2142857142857142,0,,F,0-35,Lower Than A Level
229499,Critical,0.8476133370236475,Very low activity: only 47 clicks in first 2 weeks; Has not completed first assessment; Lower educational background may need additional support,0.0,0.0,0,,M,0-35,A Level or Equivalent
229499,Critical,0.8476133370236475,Low activity: 73 clicks (median is 132); Has not completed first assessment; Lower educational background may need additional support,14.0,0.0714285714285714,0,,M,0-35,A Level or Equivalent
2267712,Critical,0.8476088323495397,Very low activity: only 0 clicks in first 2 weeks; Poor engagement: active only 0 days out of 14; Inactive recently: last activity 14 days ago; Has not completed first assessment,59.0,0.1428571428571428,0,,F,0-35,Lower Than A Level
594774,Critical,0.8473563039816167,Low activity: 64 clicks (median is 132); Has not completed first assessment; Lower educational background may need additional support,18.0,0.0714285714285714,0,,F,35-55,A Level or Equivalent
241700,Critical,0.8472571646167506,Has not completed first assessment,177.0,0.3571428571428571,0,,M,0-35,A Level or Equivalent
612113,Critical,0.8471828126756161,Very low activity: only 9 clicks in first 2 weeks; Poor engagement: active only 2 days out of 14; Inactive recently: last activity 8 days ago; Has not completed first assessment,4.0,0.0714285714285714,0,,F,35-55,A Level or Equivalent
610461,Critical,0.8471425559902557,Very low activity: only 0 clicks in first 2 weeks; Poor engagement: active only 0 days out of 14; Inactive recently: last activity 14 days ago; Has not completed first assessment; Lower educational background may need additional support,18.0,0.2142857142857142,0,,F,0-35,Lower Than A Level
434094,Critical,0.8467621845471449,Has not completed first assessment,0.0,0.0,0,,F,0-35,A Level or Equivalent
635245,Critical,0.8466016847765261,Very low activity: only 25 clicks in first 2 weeks; Has not completed first assessment,0.0,0.0,0,,M,35-55,A Level or Equivalent
1828112,Critical,0.8466016847765261,Very low activity: only 21 clicks in first 2 weeks; Has not completed first assessment,0.0,0.0,0,,M,35-55,A Level or Equivalent
562483,Critical,0.8466016847765261,Has not completed first assessment,0.0,0.0,0,,M,35-55,A Level or Equivalent
117071,Critical,0.8466016847765261,Very low activity: only 3 clicks in first 2 weeks; Poor engagement: active only 1 days out of 14; Inactive recently: last activity 19 days ago; Has not completed first assessment,0.0,0.0,0,,M,35-55,A Level or Equivalent
634615,Critical,0.8465122141491482,Has not completed first assessment,6.0,0.0714285714285714,0,,M,0-35,A Level or Equivalent
1892879,Critical,0.8464787100658342,Very low activity: only 1 clicks in first 2 weeks; Poor engagement: active only 1 days out of 14; Has not completed first assessment,4.0,0.1428571428571428,0,,M,35-55,Lower Than A Level
623138,Critical,0.8464770062126388,Very low activity: only 0 clicks in first 2 weeks; Poor engagement: active only 0 days out of 14; Inactive recently: last activity 14 days ago; Has not completed first assessment,6.0,0.0714285714285714,0,,M,0-35,Lower Than A Level
603053,Critical,0.84645021409669,Very low activity: only 17 clicks in first 2 weeks; Poor engagement: active only 1 days out of 14; Has not completed first assessment,0.0,0.0,0,,M,0-35,A Level or Equivalent
536261,Critical,0.8462382388051894,Inactive recently: last activity 9 days ago; Has not completed first assessment; Lower educational background may need additional support,5.0,0.2142857142857142,0,,M,0-35,A Level or Equivalent
536261,Critical,0.8462382388051894,Very low activity: only 3 clicks in first 2 weeks; Poor engagement: active only 1 days out of 14; Inactive recently: last activity 11 days ago; Has not completed first assessment,112.0,0.4285714285714285,0,83.0,M,0-35,A Level or Equivalent
465175,Critical,0.845929143156049,Very low activity: only 5 clicks in first 2 weeks; Poor engagement: active only 1 days out of 14; Has not completed first assessment; Lower educational background may need additional support,267.0,0.5,0,36.0,M,0-35,Lower Than A Level
465175,Critical,0.845929143156049,Has not completed first assessment,28.0,0.0714285714285714,0,,M,0-35,Lower Than A Level
2690136,Critical,0.8458698020597677,Very low activity: only 1 clicks in first 2 weeks; Poor engagement: active only 1 days out of 14; Inactive recently: last activity 10 days ago; Has not completed first assessment; Lower educational background may need additional support,34.0,0.2142857142857142,0,,F,0-35,Lower Than A Level
504089,Critical,0.845820037900529,Very low activity: only 5 clicks in first 2 weeks; Inactive recently: last activity 10 days ago; Has not completed first assessment,0.0,0.0,0,,M,0-35,A Level or Equivalent
629673,Critical,0.845820037900529,Very low activity: only 0 clicks in first 2 weeks; Poor engagement: active only 0 days out of 14; Inactive recently: last activity 14 days ago; Has not completed first assessment; Lower educational background may need additional support,0.0,0.0,0,,M,0-35,A Level or Equivalent
625027,Critical,0.8457935170630522,Very low activity: only 9 clicks in first 2 weeks; Has not completed first assessment; Lower educational background may need additional support,8.0,0.0714285714285714,0,,F,0-35,Lower Than A Level
578258,Critical,0.8457912891010668,Has not completed first assessment; Lower educational background may need additional support,0.0,0.0,0,,M,0-35,Lower Than A Level
404559,Critical,0.8456551825894367,Very low activity: only 7 clicks in first 2 weeks; Has not completed first assessment; Lower educational background may need additional support,6.0,0.0714285714285714,0,,M,0-35,A Level or Equivalent
548813,Critical,0.8454153068184068,Low activity: 70 clicks (median is 132); Has not completed first assessment; Lower educational background may need additional support,22.0,0.0714285714285714,0,,F,35-55,Lower Than A Level
606602,Critical,0.8453902183837665,Low activity: 53 clicks (median is 132); Poor engagement: active only 2 days out of 14; Inactive recently: last activity 22 days ago; Has not completed first assessment,10.0,0.0714285714285714,0,,F,0-35,Lower Than A Level
24186,Critical,0.8450783062478561,Has not completed first assessment; Lower educational background may need additional support,14.0,0.1428571428571428,0,,F,0-35,Lower Than A Level
625841,Critical,0.8450161312873645,Very low activity: only 10 clicks in first 2 weeks; Poor engagement: active only 2 days out of 14; Inactive recently: last activity 12 days ago; Has not completed first assessment,197.0,1.3571428571428572,0,,M,0-35,A Level or Equivalent
625841,Critical,0.8450161312873645,Low activity: 87 clicks (median is 132); Has not completed first assessment,397.0,1.4285714285714286,0,,M,0-35,A Level or Equivalent
2707979,Critical,0.844946163333066,Has not completed first assessment,0.0,0.0,0,,F,0-35,Lower Than A Level
632040,Critical,0.844946163333066,Has not completed first assessment,0.0,0.0,0,,F,0-35,Lower Than A Level
415298,Critical,0.8448547066789898,Very low activity: only 10 clicks in first 2 weeks; Poor engagement: active only 1 days out of 14; Inactive recently: last activity 9 days ago; Has not completed first assessment; Lower educational background may need additional support,0.0,0.0,0,,F,0-35,Lower Than A Level
1587816,Critical,0.8447670755858931,Very low activity: only 3 clicks in first 2 weeks; Poor engagement: active only 2 days out of 14; Has not completed first assessment,0.0,0.0,0,,M,35-55,A Level or Equivalent
630133,Critical,0.8444628863872122,Very low activity: only 9 clicks in first 2 weeks; Inactive recently: last activity 10 days ago; Has not completed first assessment,1.0,0.0714285714285714,0,,F,0-35,Lower Than A Level
348378,Critical,0.8444480188612482,Has not completed first assessment; Lower educational background may need additional support,269.0,0.9285714285714286,0,,M,35-55,A Level or Equivalent
622223,Critical,0.8439471251856301,Has not completed first assessment,38.0,0.0714285714285714,0,,F,0-35,HE Qualification
546455,Critical,0.8437027589990956,Very low activity: only 27 clicks in first 2 weeks; Poor engagement: active only 1 days out of 14; Inactive recently: last activity 12 days ago; Has not completed first assessment; Lower educational background may need additional support,17.0,0.1428571428571428,0,,M,35-55,A Level or Equivalent
360938,Critical,0.8436393758052739,Very low activity: only 16 clicks in first 2 weeks; Has not completed first assessment; Lower educational background may need additional support,19.0,0.0714285714285714,0,,F,35-55,Lower Than A Level
